j,ID_unique,POINT_X,POINT_Y,Y,LandPrice,Grid_supply,Actual_required_MW,Available_intake_MW,Chosen_BatTypes
154,418,163456.7,383992.2064,1.0,358.1141052,207,197.6820818,190,0
155,425,161932.2997,385986.4951,1.0,266.8001099,207,197.6820818,190,0
156,438,162666.7662,387434.9461,1.0,291.5400085,207,197.6820818,190,0
159,443,163870.8836,383285.3715,1.0,271.2000122,207,197.6820818,190,0
161,457,161701.8005,387174.4377,1.0,334.4400024,111,121.8170066,109,0
162,466,163292.786,381234.9281,1.0,305.186615,207,197.6820818,190,0
163,469,161115.814,385609.9748,1.0,283.1600037,111,121.8170066,109,0
165,471,161776.2177,387411.7105,1.0,318.8182068,111,121.8170066,109,0
166,473,163974.9078,384355.2659,1.0,306.8791199,207,197.6820818,190,0
169,483,163027.8977,382434.6264,1.0,275.1774902,207,197.6820818,190,0
171,494,163292.565,382134.1437,1.0,291.145752,207,197.6820818,190,0
172,497,159281.4985,381152.6906,1.0,326.2363281,77,110.1706551,64,0
174,499,164067.5492,383128.399,1.0,280.2663879,207,197.6820818,190,0
176,506,161187.0788,386745.206,1.0,324.9267578,111,121.8170066,109,0
177,510,160320.2182,385972.5333,1.0,304.8800049,111,121.8170066,109,0
178,512,158453.1892,381374.431,1.0,275.5,77,110.1706551,64,0
179,513,161589.9467,387440.8318,1.0,309.4162292,111,121.8170066,109,0
182,519,162706.2086,387728.497,1.0,329.4985657,207,197.6820818,190,0
184,522,160893.8076,385265.8414,1.0,334.8901672,111,121.8170066,109,0
185,530,160257.8334,385169.5432,1.0,314.4456482,111,121.8170066,109,0
187,536,160927.0456,385813.4895,1.0,280.9932251,111,121.8170066,109,0
188,540,160671.7683,384323.5212,1.0,296.5100098,111,121.8170066,109,0
189,542,158581.9465,383465.8154,1.0,292.519989,77,110.1706551,64,0
190,543,160092.3235,381697.8019,1.0,311.250824,77,110.1706551,64,0
191,548,162700.8311,383225.5091,1.0,253.1319733,207,197.6820818,190,0
194,552,160312.1185,382686.2465,1.0,308.1219788,77,110.1706551,64,0
198,567,162837.0329,381026.1145,1.0,312.6808167,207,197.6820818,190,0
199,572,160796.6419,387407.5336,1.0,306.2000122,111,121.8170066,109,0
202,583,163123.2857,383679.8007,1.0,317.9202576,207,197.6820818,190,0
206,605,157798.2195,383447.8983,1.0,319.4353943,77,110.1706551,64,0
207,606,161046.6836,384309.9381,1.0,319.3143311,111,121.8170066,109,0
211,617,160205.0602,383827.9039,1.0,249.5599976,77,110.1706551,64,0
217,634,161367.4601,388072.1089,1.0,300.2400818,207,197.6820818,190,0
220,642,160627.8002,385872.314,1.0,247.4253387,111,121.8170066,109,0
221,650,161445.7416,383292.9133,1.0,309.275116,111,121.8170066,109,0
223,652,160163.4761,382208.5351,1.0,247.3200073,77,110.1706551,64,0
224,653,160583.1454,381605.8567,1.0,313.1862793,77,110.1706551,64,0
227,664,159836.2854,384772.5709,1.0,180.6962891,111,121.8170066,109,0
230,681,160392.7557,382001.4739,1.0,186.0000916,77,110.1706551,64,0
231,683,160244.7342,382510.6286,1.0,249.1643372,77,110.1706551,64,0
232,687,162455.1118,387263.5747,1.0,296.3067017,207,197.6820818,190,0
233,689,161792.2924,386151.4161,1.0,285.0277405,207,197.6820818,190,0
237,705,163358.7739,381512.3318,1.0,294.0360718,207,197.6820818,190,0
238,708,164020.1804,384178.9958,1.0,348.9599915,207,197.6820818,190,0
239,710,160788.0633,386280.7311,1.0,280.7997131,111,121.8170066,109,0
240,713,163557.1766,383670.0884,1.0,291.0299683,207,197.6820818,190,0
243,722,160332.7516,381419.998,1.0,315.3389893,77,110.1706551,64,0
245,727,159656.9742,381939.873,1.0,329.7600098,77,110.1706551,64,0
247,729,159882.7827,386122.7015,1.0,315.2200012,111,121.8170066,109,0
248,734,162228.6338,387635.3688,1.0,328.8504639,207,197.6820818,190,0
249,735,163111.1378,383522.1401,1.0,321.5799866,207,197.6820818,190,0
251,743,163732.0157,382075.0343,1.0,317.6000061,207,197.6820818,190,0
253,752,162993.6045,382160.8775,1.0,304.5598145,207,197.6820818,190,0
254,753,159938.9716,384468.1506,1.0,282.0003357,111,121.8170066,109,0
256,759,160581.0017,387700.3169,1.0,307.5,207,197.6820818,190,0
258,764,160374.1711,384614.7899,1.0,302.3200073,111,121.8170066,109,0
259,770,157980.1665,383753.3438,1.0,260.0395203,77,110.1706551,64,0
260,784,159332.2573,382804.8425,1.0,324.6180725,77,110.1706551,64,0
266,796,162145.3172,383225.3189,1.0,322.9225769,207,197.6820818,190,0
267,800,161424.4776,383064.7879,1.0,298.6799927,111,121.8170066,109,0
270,805,161135.4424,383184.8164,1.0,297.4362793,77,110.1706551,64,0
271,811,161692.1705,385242.4313,1.0,290.2573547,207,197.6820818,190,0
272,813,162116.0836,381687.4165,1.0,306.1199951,207,197.6820818,190,0
273,814,161125.5237,387399.43,1.0,284.8727112,207,197.6820818,190,0
274,816,161016.6571,383807.1498,1.0,275.5521851,207,197.6820818,190,0
277,821,160120.9786,385493.1588,1.0,306.0400085,111,121.8170066,109,0
278,822,161173.0638,387894.9602,1.0,340.0499878,207,197.6820818,190,0
281,830,163727.4327,381923.5287,1.0,290.2218628,207,197.6820818,190,0
282,833,161531.3688,385862.4023,1.0,330.7999878,207,197.6820818,190,0
284,835,159542.0003,384334.5794,1.0,348.5764465,111,121.8170066,109,0
285,836,160578.2822,386365.0707,1.0,265.5205383,111,121.8170066,109,0
289,853,160208.0685,384786.8268,1.0,285.6400146,111,121.8170066,109,0
290,861,163095.2368,382644.5056,1.0,345.1273193,207,197.6820818,190,0
292,868,158788.6076,383290.4829,1.0,340.2394104,77,110.1706551,64,0
293,869,160504.5909,384277.3335,1.0,264.8800049,111,121.8170066,109,0
294,870,158719.7226,383657.2651,1.0,295.2080078,77,110.1706551,64,0
298,886,160890.3848,386322.7653,1.0,295.7626648,111,121.8170066,109,0
299,887,161816.4686,386270.1644,1.0,299.7811584,207,197.6820818,190,0
302,890,160523.5931,385870.8228,1.0,264.5167236,111,121.8170066,109,0
304,895,161522.636,387138.4117,1.0,321.4078979,111,121.8170066,109,0
306,903,157859.0068,381338.1556,1.0,372.9271545,77,110.1706551,64,0
311,917,160318.6451,387694.6145,1.0,300.0843506,207,197.6820818,190,0
312,919,160767.4208,383636.281,1.0,322.1714172,111,121.8170066,109,0
313,920,159574.1601,381998.6736,1.0,280.4500122,77,110.1706551,64,0
314,929,163342.1124,381128.9591,1.0,308.8346558,207,197.6820818,190,0
315,930,157842.5067,383776.5023,1.0,320.2145691,77,110.1706551,64,0
317,935,159966.8379,381413.1001,1.0,265.2000122,77,110.1706551,64,0
318,937,161085.9219,385771.8071,1.0,240.5599976,111,121.8170066,109,0
319,938,157741.7429,383758.1443,1.0,357.0935364,111,121.8170066,109,0
328,956,158675.0856,381565.0024,1.0,308.0599976,77,110.1706551,64,0
330,962,161395.3088,385016.8652,1.0,277.2999878,207,197.6820818,190,0
333,978,159543.4871,383056.1578,1.0,289.908905,77,110.1706551,64,0
334,979,161961.4198,385370.8716,1.0,264.3457642,207,197.6820818,190,0
336,985,159576.104,384859.6578,1.0,245.6785278,111,121.8170066,109,0
337,990,161875.1568,384946.3795,1.0,184.0523376,207,197.6820818,190,0
338,995,160245.1088,384098.8193,1.0,314.456543,77,110.1706551,64,0
340,997,162387.7158,387952.0186,1.0,321.7678528,207,197.6820818,190,0
341,1001,161427.32,387738.6705,1.0,330.7017822,207,197.6820818,190,0
346,1019,161242.2256,385171.8411,1.0,316.0144348,111,121.8170066,109,0
347,1025,157751.8945,383203.4084,1.0,393.5039063,77,110.1706551,64,0
348,1027,162074.5898,387512.3129,1.0,286.8335876,207,197.6820818,190,0
349,1028,163573.3633,381769.8694,1.0,318.5599365,207,197.6820818,190,0
350,1031,163101.4662,383167.029,1.0,243.8999939,207,197.6820818,190,0
351,1032,160350.2929,386918.3292,1.0,258.6822815,111,121.8170066,109,0
354,1036,163813.1155,382677.9915,1.0,315.8104248,207,197.6820818,190,0
356,1045,163918.6285,383853.6197,1.0,311.3414307,207,197.6820818,190,0
357,1046,162022.8102,382745.1397,1.0,307.2219849,207,197.6820818,190,0
359,1053,160537.4703,382467.2721,1.0,410.739624,77,110.1706551,64,0
363,1065,160522.6219,381726.9293,1.0,329.1205139,77,110.1706551,64,0
365,1068,162397.7978,387541.2874,1.0,282.3875427,207,197.6820818,190,0
366,1076,158300.8247,383313.1406,1.0,307.9997864,77,110.1706551,64,0
367,1077,160613.3782,383748.6511,1.0,310.2871704,111,121.8170066,109,0
368,1081,161745.9741,382855.8252,1.0,270.2616577,207,197.6820818,190,0
369,1082,163657.1047,382507.5796,1.0,367.2158813,207,197.6820818,190,0
370,1090,163204.6361,381337.5336,1.0,238.2330933,207,197.6820818,190,0
372,1097,161415.8328,385973.8713,1.0,326.2099915,207,197.6820818,190,0
374,1099,159436.1742,384101.6493,1.0,339.7538147,111,121.8170066,109,0
378,1108,163771.0575,383481.8247,1.0,301.7399902,207,197.6820818,190,0
380,1111,160919.1526,387360.4916,1.0,267.7099915,207,197.6820818,190,0
382,1115,158257.8953,383825.1534,1.0,309.5272827,77,110.1706551,64,0
383,1118,160948.6943,384244.6617,1.0,325.0,111,121.8170066,109,0
384,1122,162687.2315,381445.624,1.0,294.7980042,207,197.6820818,190,0
386,1138,159881.2133,384987.6019,1.0,234.1212158,111,121.8170066,109,0
390,1146,163167.9277,382737.8946,1.0,343.772583,207,197.6820818,190,0
391,1147,163904.775,383623.3828,1.0,346.2999878,207,197.6820818,190,0
392,1150,162048.9474,385099.0709,1.0,345.5028381,207,197.6820818,190,0
395,1154,160704.1951,385209.8253,1.0,294.6401672,111,121.8170066,109,0
398,1169,160620.478,385661.0537,1.0,307.1929932,111,121.8170066,109,0
399,1174,161437.9186,383787.1522,1.0,335.1678467,207,197.6820818,190,0
401,1184,161961.1595,387413.2781,1.0,300.8681946,111,121.8170066,109,0
407,1197,159795.5911,387926.0349,1.0,274.7999878,207,197.6820818,190,0
409,1206,164028.3459,383251.0029,1.0,283.9078064,207,197.6820818,190,0
413,1214,161755.1074,387872.5463,1.0,352.2127686,207,197.6820818,190,0
415,1221,160169.49,386134.194,1.0,243.4811401,111,121.8170066,109,0
416,1228,160251.1578,384375.4538,1.0,242.632431,111,121.8170066,109,0
417,1236,161245.3278,387448.226,1.0,280.0,207,197.6820818,190,0
419,1245,162350.9924,380830.3254,1.0,273.6091003,207,197.6820818,190,0
421,1248,162450.4726,380952.9247,1.0,293.5467529,207,197.6820818,190,0
423,1257,163552.8241,383770.7119,1.0,302.8745728,207,197.6820818,190,0
424,1261,161152.119,387236.3303,1.0,300.6499939,207,197.6820818,190,0
426,1265,160668.5044,385113.6767,1.0,302.7000122,111,121.8170066,109,0
427,1267,163552.8144,382158.1062,1.0,295.4330444,207,197.6820818,190,0
428,1270,159716.5314,383812.4484,1.0,322.0400085,77,110.1706551,64,0
429,1271,160138.8368,385801.6113,1.0,317.576416,111,121.8170066,109,0
430,1273,159086.4271,383707.0126,1.0,282.6621094,77,110.1706551,64,0
432,1281,159165.5782,383855.0324,1.0,282.3063965,77,110.1706551,64,0
434,1283,160240.393,383006.949,1.0,324.0102844,77,110.1706551,64,0
437,1287,160003.7245,382407.234,1.0,256.9587097,77,110.1706551,64,0
438,1288,160626.1067,384167.1646,1.0,276.8399963,111,121.8170066,109,0
439,1295,159374.9552,384411.8842,1.0,285.3280029,77,110.1706551,64,0
440,1298,158685.1998,383309.9523,1.0,172.7200012,77,110.1706551,64,0
441,1305,160021.0476,386154.8698,1.0,291.3428955,111,121.8170066,109,0
443,1307,160326.0284,385816.3664,1.0,287.0799866,111,121.8170066,109,0
444,1310,158599.2781,383225.2556,1.0,227.6161499,77,110.1706551,64,0
445,1311,160056.7516,384608.2349,1.0,307.6199951,111,121.8170066,109,0
447,1314,158036.9641,383881.2582,1.0,333.1634521,77,110.1706551,64,0
448,1315,161732.6094,381672.8431,1.0,340.0641174,207,197.6820818,190,0
453,1335,163890.0697,381844.5944,1.0,608.9171143,207,197.6820818,190,0
454,1336,157648.4887,383328.5276,1.0,376.7952881,77,110.1706551,64,0
455,1338,159950.9644,381147.331,1.0,257.5487976,77,110.1706551,64,0
456,1339,162637.5024,387329.5742,1.0,302.0799866,207,197.6820818,190,0
458,1342,162461.587,387118.7616,1.0,306.4400024,207,197.6820818,190,0
459,1346,161042.4822,386823.4016,1.0,303.9697571,111,121.8170066,109,0
461,1354,160178.6667,384189.3256,1.0,322.3539429,111,121.8170066,109,0
462,1357,158426.6279,383393.6391,1.0,281.4041748,77,110.1706551,64,0
463,1360,163497.8338,381851.4722,1.0,301.2182922,207,197.6820818,190,0
466,1380,159321.1322,383958.7675,1.0,185.129364,77,110.1706551,64,0
467,1381,161284.6689,387715.6261,1.0,323.492981,207,197.6820818,190,0
469,1387,161679.5073,387632.8445,1.0,323.4537048,207,197.6820818,190,0
474,1398,162166.0117,387340.5569,1.0,252.1999969,207,197.6820818,190,0
475,1401,162447.6443,381624.82,1.0,313.1855774,207,197.6820818,190,0
478,1405,158884.6273,383941.9897,1.0,316.2243652,77,110.1706551,64,0
479,1406,159863.344,382358.8833,1.0,239.1228027,77,110.1706551,64,0
481,1412,159639.7284,384137.5416,1.0,304.6913452,111,121.8170066,109,0
482,1415,161389.3629,384006.3607,1.0,359.2832642,207,197.6820818,190,0
484,1419,160847.1341,383836.4936,1.0,284.6128845,111,121.8170066,109,0
485,1421,158819.258,383396.6631,1.0,295.2000122,77,110.1706551,64,0
486,1423,161351.306,385235.5784,1.0,342.7167358,207,197.6820818,190,0
487,1431,162457.1988,381239.521,1.0,340.1099854,207,197.6820818,190,0
488,1432,160197.1214,384958.8406,1.0,308.3979187,111,121.8170066,109,0
489,1434,159916.9236,384704.5549,1.0,232.5465698,111,121.8170066,109,0
490,1439,162542.8535,380775.8515,1.0,265.215271,207,197.6820818,190,0
491,1443,160528.139,386192.5764,1.0,268.2399902,111,121.8170066,109,0
492,1444,161867.7865,387013.7884,1.0,322.7600098,111,121.8170066,109,0
493,1454,161877.8127,381612.061,1.0,248.0,207,197.6820818,190,0
495,1461,160041.5232,384451.8581,1.0,300.0386353,111,121.8170066,109,0
499,1469,162554.6982,381092.9515,1.0,347.7217407,207,197.6820818,190,0
500,1471,159108.917,382776.615,1.0,328.4571838,77,110.1706551,64,0
501,1472,162297.3759,385527.7287,1.0,319.8999939,207,197.6820818,190,0
502,1477,160367.7352,381303.6489,1.0,290.29599,77,110.1706551,64,0
503,1489,161776.3187,382542.1517,1.0,331.7659302,207,197.6820818,190,0
504,1496,162465.1786,383094.7058,1.0,333.4776611,207,197.6820818,190,0
505,1498,163447.606,383756.1992,1.0,356.1407776,207,197.6820818,190,0
507,1503,162554.6563,388093.9596,1.0,319.2958679,207,197.6820818,190,0
508,1509,159798.0504,385266.245,1.0,301.0000916,111,121.8170066,109,0
510,1514,160081.7044,386841.6209,1.0,325.6886902,111,121.8170066,109,0
511,1516,161836.3064,387522.6066,1.0,310.164917,207,197.6820818,190,0
512,1520,161470.9774,383457.1374,1.0,245.1629944,111,121.8170066,109,0
515,1525,158421.9726,383727.5661,1.0,239.2402039,77,110.1706551,64,0
518,1529,159959.7104,384860.0637,1.0,190.1808777,111,121.8170066,109,0
519,1530,162082.7391,387031.105,1.0,301.7290039,207,197.6820818,190,0
520,1531,163244.4823,381697.9899,1.0,341.0126648,207,197.6820818,190,0
522,1535,164152.3134,383414.1966,1.0,292.1965332,207,197.6820818,190,0
523,1538,163702.8704,382793.8442,1.0,279.5143738,207,197.6820818,190,0
524,1539,161540.2497,385218.6875,1.0,366.387146,207,197.6820818,190,0
525,1540,159629.6719,382996.987,1.0,323.5237732,77,110.1706551,64,0
529,1557,162435.9704,387635.4361,1.0,296.0096741,207,197.6820818,190,0
534,1565,158868.032,383018.7536,1.0,346.1925354,77,110.1706551,64,0
535,1568,159597.7754,381394.4938,1.0,323.7496643,77,110.1706551,64,0
536,1570,159375.5981,383203.1033,1.0,337.7797241,77,110.1706551,64,0
537,1571,161981.7122,386108.1384,1.0,271.4274292,207,197.6820818,190,0
541,1579,161194.8447,384949.8115,1.0,315.5001526,111,121.8170066,109,0
543,1584,160177.1474,381752.9154,1.0,310.8392334,77,110.1706551,64,0
545,1588,163308.1079,383113.7574,1.0,323.5499878,207,197.6820818,190,0
547,1596,162287.1021,382673.582,1.0,335.1600037,207,197.6820818,190,0
548,1599,159924.523,383290.8145,1.0,327.3599854,77,110.1706551,64,0
557,1617,159443.419,385132.1161,1.0,183.1586456,111,121.8170066,109,0
559,1627,163200.7088,382021.958,1.0,320.7938538,207,197.6820818,190,0
560,1628,160055.4613,384713.7534,1.0,330.165741,111,121.8170066,109,0
562,1634,159670.2907,382343.6643,1.0,248.486969,77,110.1706551,64,0
565,1650,160341.8717,387301.7756,1.0,297.0279236,111,121.8170066,109,0
567,1657,160538.2635,385189.8171,1.0,334.8888855,111,121.8170066,109,0
569,1666,161910.0405,385506.2625,1.0,267.8736877,207,197.6820818,190,0
570,1668,160451.6445,387002.443,1.0,318.2463379,111,121.8170066,109,0
571,1669,161629.5422,385135.806,1.0,339.1319275,207,197.6820818,190,0
572,1671,161328.6593,386794.4201,1.0,263.2096252,111,121.8170066,109,0
574,1676,160647.0123,384883.3936,1.0,309.3107605,111,121.8170066,109,0
578,1681,160220.3644,387898.494,1.0,325.2669373,207,197.6820818,190,0
579,1682,160971.0216,384841.1321,1.0,266.2399902,111,121.8170066,109,0
580,1683,163875.4643,382892.7122,1.0,239.1347046,207,197.6820818,190,0
581,1687,157853.6963,381200.9062,1.0,215.7288666,77,110.1706551,64,0
584,1700,160524.6612,387278.496,1.0,329.2399902,111,121.8170066,109,0
585,1702,161071.97,386063.2676,1.0,227.2480011,111,121.8170066,109,0
586,1709,161202.8811,383768.2315,1.0,294.9817505,207,197.6820818,190,0
588,1719,162633.2805,381594.8634,1.0,289.8027649,207,197.6820818,190,0
589,1728,164117.7144,383679.8942,1.0,336.9895325,207,197.6820818,190,0
590,1730,160347.5273,387551.8616,1.0,339.0,207,197.6820818,190,0
591,1739,159251.2004,384331.485,1.0,304.4252625,77,110.1706551,64,0
592,1745,159178.5404,383158.1809,1.0,324.8561401,77,110.1706551,64,0
593,1746,163425.6492,383095.8342,1.0,323.2550354,207,197.6820818,190,0
594,1749,164185.3412,384058.6966,1.0,303.0130005,207,197.6820818,190,0
595,1752,161387.2483,385742.5951,1.0,302.2019348,207,197.6820818,190,0
598,1761,160467.8675,387923.0075,1.0,309.9400024,207,197.6820818,190,0
600,1773,162397.4738,388090.3036,1.0,359.2000122,207,197.6820818,190,0
606,1779,162057.0835,387187.1773,1.0,295.9966736,207,197.6820818,190,0
607,1782,162252.2124,381627.908,1.0,341.6964722,207,197.6820818,190,0
609,1786,160107.3283,384834.2293,1.0,272.4424133,111,121.8170066,109,0
610,1789,158555.0743,383787.9544,1.0,264.1076965,77,110.1706551,64,0
611,1790,160134.5147,387167.5834,1.0,235.6354675,111,121.8170066,109,0
615,1800,159879.3622,385603.1575,1.0,328.6000061,111,121.8170066,109,0
616,1804,157912.0612,383537.4373,1.0,297.0028687,77,110.1706551,64,0
617,1805,158684.9863,381113.9009,1.0,270.5200806,77,110.1706551,64,0
622,1819,161061.2643,385933.3143,1.0,308.6400146,111,121.8170066,109,0
625,1827,158111.1762,381175.4015,1.0,296.7364807,77,110.1706551,64,0
629,1841,160385.1995,382112.7379,1.0,244.6000061,77,110.1706551,64,0
630,1849,163349.6174,383410.728,1.0,345.1730347,207,197.6820818,190,0
631,1850,163264.2258,382565.7136,1.0,345.4696655,207,197.6820818,190,0
636,1872,160794.265,384999.2224,1.0,189.7158356,111,121.8170066,109,0
637,1879,160885.5611,384045.4108,1.0,128.6212921,207,197.6820818,190,0
638,1883,161386.9951,387300.0471,1.0,301.0,207,197.6820818,190,0
639,1889,159618.5514,381135.3546,1.0,264.6409912,77,110.1706551,64,0
641,1892,159304.2596,383559.4082,1.0,218.8735809,77,110.1706551,64,0
642,1899,161662.9235,385501.3638,1.0,241.506897,207,197.6820818,190,0
648,1915,161790.2051,385794.9854,1.0,246.7501678,207,197.6820818,190,0
650,1919,162567.6728,387954.0869,1.0,222.3094025,207,197.6820818,190,0
651,1920,161431.0317,384881.0591,1.0,252.6997528,207,197.6820818,190,0
652,1921,160747.9798,386569.0725,1.0,261.2521362,111,121.8170066,109,0
654,1930,161831.7096,382687.0727,1.0,322.6051331,207,197.6820818,190,0
657,1945,159870.9187,381367.3593,1.0,304.2000122,77,110.1706551,64,0
659,1949,162161.2262,387866.102,1.0,302.7999878,207,197.6820818,190,0
660,1951,160625.4303,387089.878,1.0,310.7999878,111,121.8170066,109,0
661,1955,160337.5774,384759.9512,1.0,308.6400146,111,121.8170066,109,0
662,1958,162403.2445,387793.7959,1.0,317.0,207,197.6820818,190,0
663,1965,159646.6137,385100.8941,1.0,253.9996338,111,121.8170066,109,0
666,1971,160927.9133,384600.2993,1.0,261.4992371,111,121.8170066,109,0
668,1978,159665.5653,381237.0692,1.0,330.4205322,77,110.1706551,64,0
669,1981,160015.7228,381601.8402,1.0,329.3500061,77,110.1706551,64,0
670,1983,163037.9439,382549.2898,1.0,322.3152466,207,197.6820818,190,0
674,1992,161223.2409,385711.8642,1.0,278.777771,207,197.6820818,190,0
678,2006,164118.7063,383558.2301,1.0,312.3544617,207,197.6820818,190,0
679,2010,160988.5166,386150.1502,1.0,268.3548279,111,121.8170066,109,0
680,2011,160403.8426,383955.4969,1.0,327.3092346,111,121.8170066,109,0
681,2016,161091.6447,384515.159,1.0,219.5,111,121.8170066,109,0
686,2031,161227.2104,384545.3645,1.0,260.2442322,111,121.8170066,109,0
687,2032,160086.4901,385211.7304,1.0,396.3200073,111,121.8170066,109,0
688,2034,159800.8936,384925.3267,1.0,188.1999969,111,121.8170066,109,0
693,2049,160758.6311,384748.1551,1.0,312.4057922,111,121.8170066,109,0
694,2051,164201.6056,383907.9231,1.0,321.7000122,207,197.6820818,190,0
696,2054,160513.7488,385667.3549,1.0,302.1000061,111,121.8170066,109,0
699,2063,162306.3808,387828.0537,1.0,346.2399902,207,197.6820818,190,0
702,2072,161144.1368,384388.5681,1.0,296.1781616,111,121.8170066,109,0
703,2075,161825.9815,382415.8537,1.0,325.1000061,207,197.6820818,190,0
704,2078,158980.9394,383735.8844,1.0,283.0790405,77,110.1706551,64,0
705,2079,162599.6928,380972.5233,1.0,351.5007019,207,197.6820818,190,0
706,2082,158343.4048,381280.7292,1.0,316.1842346,77,110.1706551,64,0
709,2089,160041.3387,381345.3538,1.0,250.0,77,110.1706551,64,0
710,2093,162106.0664,385730.6764,1.0,333.8800049,207,197.6820818,190,0
713,2098,159663.0817,383235.514,1.0,287.7683411,77,110.1706551,64,0
718,2105,160050.2831,385988.7489,1.0,289.3678589,111,121.8170066,109,0
720,2112,163110.7515,381694.4384,1.0,325.0,207,197.6820818,190,0
721,2116,163198.0761,381545.8334,1.0,309.5212402,207,197.6820818,190,0
722,2117,162487.5432,387430.2369,1.0,320.480011,207,197.6820818,190,0
723,2133,160659.699,386962.4475,1.0,282.2701111,111,121.8170066,109,0
724,2134,161092.2581,385486.2319,1.0,275.2999878,111,121.8170066,109,0
728,2146,161339.7695,387911.7916,1.0,312.4341736,207,197.6820818,190,0
729,2147,159798.053,381551.8921,1.0,310.611084,77,110.1706551,64,0
730,2151,160265.2689,384662.7158,1.0,239.4514313,111,121.8170066,109,0
732,2158,160595.6267,386804.5001,1.0,297.6000061,111,121.8170066,109,0
734,2168,158563.339,383898.6113,1.0,298.0943604,77,110.1706551,64,0
735,2171,160372.6753,385186.0352,1.0,295.3200073,111,121.8170066,109,0
736,2172,162147.6676,383091.3671,1.0,326.5540466,207,197.6820818,190,0
737,2174,163351.9735,382051.5871,1.0,296.0,207,197.6820818,190,0
738,2175,161461.498,387961.567,1.0,307.0713196,207,197.6820818,190,0
739,2176,159547.984,385076.746,1.0,191.3393555,111,121.8170066,109,0
741,2179,161678.7813,385680.1825,1.0,264.3999939,207,197.6820818,190,0
744,2193,161548.8598,387316.08,1.0,287.1269531,111,121.8170066,109,0
746,2205,160937.333,383938.2894,1.0,199.7442627,207,197.6820818,190,0
747,2216,161831.2869,383013.3753,1.0,321.0660095,207,197.6820818,190,0
748,2218,161950.5624,385860.8419,1.0,275.1000671,207,197.6820818,190,0
751,2223,160767.5861,386788.0473,1.0,270.2000122,111,121.8170066,109,0
753,2228,160262.9562,383535.2577,1.0,316.1841431,77,110.1706551,64,0
755,2231,160153.934,384690.3584,1.0,249.5860443,111,121.8170066,109,0
756,2232,163453.8515,382236.4196,1.0,292.680481,207,197.6820818,190,0
757,2234,159655.9519,380915.5605,1.0,276.4309998,77,110.1706551,64,0
759,2239,158982.9344,383627.3827,1.0,282.5605774,77,110.1706551,64,0
762,2246,160923.4327,386692.4562,1.0,246.7076263,111,121.8170066,109,0
763,2253,163421.924,381979.0212,1.0,318.2955933,207,197.6820818,190,0
764,2254,162904.3235,387642.1009,1.0,319.5452576,207,197.6820818,190,0
766,2265,161725.8342,385050.2711,1.0,286.0669556,207,197.6820818,190,0
767,2266,163226.1037,383176.4259,1.0,280.6400146,207,197.6820818,190,0
769,2268,162804.0251,381613.5172,1.0,307.2999878,207,197.6820818,190,0
771,2274,160007.3153,382006.9818,1.0,271.764801,77,110.1706551,64,0
772,2277,161563.2383,386229.7428,1.0,326.9599915,207,197.6820818,190,0
776,2283,160210.8535,385942.0961,1.0,273.3169861,111,121.8170066,109,0
778,2289,159373.0828,380985.6724,1.0,312.7399902,77,110.1706551,64,0
779,2296,162547.1639,387525.3098,1.0,307.3334351,207,197.6820818,190,0
780,2301,163563.9916,382788.453,1.0,315.2581482,207,197.6820818,190,0
781,2310,161166.6267,385355.5174,1.0,283.0366211,111,121.8170066,109,0
783,2314,160656.7466,385997.852,1.0,274.7714539,111,121.8170066,109,0
786,2320,160543.3081,381092.4048,1.0,354.0813904,77,110.1706551,64,0
789,2326,159941.3949,388001.773,1.0,321.6446838,207,197.6820818,190,0
790,2328,158839.319,383519.2957,1.0,266.7080078,77,110.1706551,64,0
792,2330,160722.2936,381228.6146,1.0,344.8692932,207,197.6820818,190,0
794,2339,159354.0273,384223.4387,1.0,302.5041199,77,110.1706551,64,0
799,2359,161879.0374,382826.4873,1.0,271.480011,207,197.6820818,190,0
800,2366,161276.0308,383586.8338,1.0,263.2857971,111,121.8170066,109,0
801,2368,159173.3637,383050.9993,1.0,284.1618347,77,110.1706551,64,0
802,2373,160405.1746,386246.6849,1.0,254.2352448,111,121.8170066,109,0
809,2395,163427.6255,381056.8775,1.0,321.5648499,207,197.6820818,190,0
810,2396,158727.8143,383788.0126,1.0,239.1999969,77,110.1706551,64,0
816,2421,163332.9108,382935.4982,1.0,323.9312134,207,197.6820818,190,0
817,2422,163718.9582,383271.0705,1.0,283.4400024,207,197.6820818,190,0
819,2427,162652.0346,387882.9962,1.0,336.1629333,207,197.6820818,190,0
820,2429,160883.5963,385367.6479,1.0,297.9200134,111,121.8170066,109,0
822,2435,162987.964,383619.1247,1.0,383.9899902,207,197.6820818,190,0
823,2437,161992.0262,385705.1505,1.0,263.2000122,207,197.6820818,190,0
824,2446,160942.1264,386550.3784,1.0,312.9095764,111,121.8170066,109,0
829,2464,160762.2933,385619.4915,1.0,278.8999939,111,121.8170066,109,0
831,2471,161071.7051,384145.8456,1.0,338.5475464,207,197.6820818,190,0
832,2473,158272.4684,383476.3278,1.0,304.9398499,77,110.1706551,64,0
833,2474,163265.4959,384173.4018,1.0,314.9998474,207,197.6820818,190,0
835,2479,162553.5943,383347.9859,1.0,303.1109924,207,197.6820818,190,0
836,2481,163076.5301,382305.2668,1.0,262.3999939,207,197.6820818,190,0
