j,ID_unique,POINT_X,POINT_Y,Y,LandPrice,Grid_supply,Actual_required_MW,Available_intake_MW,Chosen_BatTypes
0,1,159582.4529,384981.8982,1.0,186.7854004,111,121.8170066,109,0
4,12,159664.359,384622.0184,1.0,266.7861938,111,121.8170066,109,0
5,18,162758.657,387929.8815,1.0,310.9631653,207,197.6820818,190,0
9,30,163603.6352,383195.3422,1.0,289.643158,207,197.6820818,190,0
10,33,161751.7677,385593.9844,1.0,263.9170837,207,197.6820818,190,0
11,36,159403.5542,381490.7612,1.0,280.8399963,77,110.1706551,64,0
14,43,159733.7683,382068.874,1.0,240.4869232,77,110.1706551,64,0
15,44,158653.9243,382778.9636,1.0,399.1298523,77,110.1706551,64,0
16,48,163699.9264,383641.215,1.0,281.53125,207,197.6820818,190,0
17,51,159405.6081,384828.1937,1.0,359.1628113,111,121.8170066,109,0
18,55,163225.3836,383319.8454,1.0,251.4498901,207,197.6820818,190,0
19,59,162938.3608,383089.1632,1.0,309.8599548,207,197.6820818,190,0
21,70,158127.57,383303.1093,1.0,308.4058533,77,110.1706551,64,0
22,71,161756.253,385422.8974,1.0,251.5554199,207,197.6820818,190,0
23,74,159490.4857,385572.2437,1.0,491.5746155,111,121.8170066,109,0
25,90,160270.4635,387127.7549,1.0,258.9400024,111,121.8170066,109,0
30,103,159403.2866,383382.6183,1.0,331.7999878,77,110.1706551,64,0
31,105,159482.3674,381081.0815,1.0,290.8999939,77,110.1706551,64,0
34,108,157869.115,380998.9188,1.0,263.0502319,77,110.1706551,64,0
36,118,160475.3305,382364.2921,1.0,281.1400146,77,110.1706551,64,0
39,124,163105.6967,382928.4199,1.0,336.5397034,207,197.6820818,190,0
42,128,159841.0249,385376.1402,1.0,306.9666138,111,121.8170066,109,0
43,130,159312.2133,383769.9627,1.0,334.5487061,77,110.1706551,64,0
44,131,158321.2085,383072.4117,1.0,400.0235291,77,110.1706551,64,0
45,136,159849.4765,381785.1087,1.0,234.1065674,77,110.1706551,64,0
46,137,161596.9327,385622.3577,1.0,278.0,207,197.6820818,190,0
47,139,157973.7371,380940.8995,1.0,312.8260803,77,110.1706551,64,0
51,152,158538.9366,381047.2815,1.0,346.0757141,77,110.1706551,64,0
53,157,160395.0559,384487.2325,1.0,325.2000122,111,121.8170066,109,0
57,162,161373.7638,385360.6353,1.0,253.1761017,207,197.6820818,190,0
58,163,159151.1203,384175.828,1.0,289.4707947,77,110.1706551,64,0
62,177,160031.359,387133.2743,1.0,223.0939026,111,121.8170066,109,0
63,184,159207.7982,383387.9401,1.0,340.6362305,77,110.1706551,64,0
64,187,162742.8455,382009.5587,1.0,382.9451599,207,197.6820818,190,0
66,189,157555.386,383941.5258,1.0,443.1199036,111,121.8170066,109,0
67,193,160669.8683,383437.3286,1.0,361.7897034,77,110.1706551,64,0
